2017-01-09,Martin Shkreli suspended from Twitter for harassing freelance journalist Lauren Duca,Business Insider,"['[\' \', "" Twitter suspended Martin Shkreli\'s account on Sunday following his trolling of freelance journalist Lauren Duca. "", "" After Duca wrote a widely-read opinion piece for Teen Vogue in December called Shkreli started targeting her with jokes about his affection for her on Twitter, including a direct message he allegedly sent asking her to be his date to Trump\'s inauguration. "", \' \', \' \\ t \\ t \\ tI would rather eat my own organs \', \' \', \' \', \' \\ t \\ t \\ tHow is this allowed \', "" Twitter confirmed that Shkreli\'s account suspension was related to his harassment of Duca, and that he will have to change parts of his account if he appeals to have it reinstated. "", \' ""The Twitter Rules prohibit targeted harassment, and we will take action on accounts violating those policies,"" a Twitter spokesperson told Business Insider on Sunday.', 'The spokesperson confirmed that Shkreli \\ \'s account had also been suspended on Periscope, the live video streaming app Twitter owns. \', \' Duca told Business Insider via Twitter direct message that Shkreli ""is engaged in targeted harassment, and absolutely deserves to have his account suspended."" \', \' ""It \\ \'s unfortunate that the only reason people are paying attention is because he \\ \'s relatively high-profile,"" she said. ""Trolling seems to be an automatic occupational hazard for female writers who receive any level of professional attention.', 'That \\ \'s something Twitter needs to work harder to fix, but obviously the problem runs far deeper."" \', \' Shkreli responded to Business Insider \\ \'s request for comment with the word ""nope."" \', \' A self-professed Trump supporter, first made headlines when a pharmaceutical company he founded called Turing raised the price of a life-saving AIDS drug by over 5,000%, a controversial decision that he then . He also for allegedly attempting to loot another pharmaceutical company he ran, Retrophin, in 2014. \', \' This isn \\ \'t the first time that Twitter has banned a famous figure for targeted harassment.']",-1.0,0.0,martin_shkreli
2017-01-11,Pharma bro allowed to go to Trump inauguration,New York Post,"['Notorious pharma bro Martin Shkreli is headed to Washington, DC for President-elect Donald Trump’s inauguration – even if it is sans aplus-one.', 'A Brooklyn judge on Wednesday OK’d Shkreli’s travel to the nation’s capitol between Jan. 17 and 21 to attend a “social event,” according to new court filings.', 'Shkreli was after allegedly harassing Teen Vogue reporter Lauren Duca and asking her to accompany him to the inauguration.', 'Federal Judge Kiyo Matsumoto also approved Shkreli’s travel to attend two “speaking engagements” – one at the University of California, Davis in Los Angeles from Jan. 13 to 15, and another in Princeton New Jersey from Feb. 11 to 12.', 'Prosecutors didn’t object to Shkreli’s travel plans, the filing says.', 'Shkreli has denied harassing Duca, telling The Post: “I think Lauren is a very sweet lady.']",-0.5,0.7637626158259734,martin_shkreli
2017-01-13,"Safety Of Students, Speaker, Officers 'Could Not Be Guaranteed' Say UC Davis Police - Breitbart",Breitbart,"['The UC Davis police team told the College Republican group who organised the event with MILO and Martin Shkreli that they “could not guarantee the safety of students, the speaker, or their officers.”[“We were told by the chief of Davis police that they could not guarantee the safety of the students, the speaker, or the police officers if the event should go ahead,” said Gabrielle McDowell, vice chair of the UC Davis College Republicans.', 'University of California, Davis cancels event featuring Milo Yiannopoulos and Martin Shkreli after protests, fights pic.twitter.com/xbsYsbRn2n, — BNO News (@BNONews) January 14, 2017, , There are also photos of an arrest being made as a protestor attempted to break into the venue.']",-0.75,0.25,martin_shkreli
2017-01-13,WATCH: Anti-MILO Protesters Tear Down Barricades At UC Davis - Breitbart,Breitbart,"['Protestors at the (now-cancelled) event featuring MILO and Martin Shkreli at UC Davis were seen jumping barricades and throwing them towards police as security risks prevented the event from going ahead.', 'At least one protester was arrested.[University of California, Davis cancels event featuring Milo Yiannopoulos and Martin Shkreli after protests, fights pic.twitter.com/xbsYsbRn2n, — BNO News (@BNONews) January 14, 2017, , advertisement, At least one protester was arrested. ,']",-1.0,0.0,martin_shkreli
2017-01-13,WATCH: UC Davis Protester Screams Obscenities At Martin Shkreli - Breitbart,Breitbart,"['Entrepreneur Martin Shkreli was confronted by an irate protester outside UC Davis, where he was scheduled to appear on-stage with Breitbart senior editor MILO before the event was cancelled.[Shkreli can be heard talking to the cameraman about having “conversations” and “viewpoints that may or may not be -” before he is interrupted by the protester, who screams that Shrekli is a “f***ing c**ksucker” and “piece of sh**” who “raises drug prices for cancer patients.”,', 'advertisement, , Shkreli was framed as a villain by much of the left for allegedly raising the price of the AIDS (not cancer!)', 'In subsequent interviews Shkreli has pointed out that his company has taken steps to ensure that the cost to patients is zero, and that if patients cannot afford the drug, his company gives it away for free.', 'ABC10 reporter Frances Wang reported that a protester also hurled “what looked like dog poop” at Shkreli.', 'However, Shkreli has told Breitbart Tech that the missile was in fact a pile of leaves. #', 'MartinShkreli getting what looked like dog poop thrown at his face after someone yelled ""You piece of s**t"" Vid by @Captain_Hooks @ABC10 pic.twitter.com/zYCiVhzNdb, — Frances Wang (@ABC10Frances) January 14, 2017, , Shkreli was also filmed outside the venue discussing his plans to explain feminism to MILO. #', 'MartinShkreli, the other controversial speaker taking selfies with fans & talking to media @ucdavis @ABC10 pic.twitter.com/jvr0PUWjL7, — Frances Wang (@ABC10Frances) January 14, 2017,']",-0.6428571428571429,0.5802884574739972,martin_shkreli
2017-01-13,ABC10 Photographer Attacked With Hot Coffee Outside MILO UC Davis Event - Breitbart,Breitbart,"['A photographer for ABC was attacked with hot coffee while they were reporting on the cancelled event with MILO and Martin Shkreli at UC Davis.[MILO’s event was cancelled after left-wing activists began engaging in violence outside the venue, with reports and video footage of barricades being torn down and thrown at police.']",-1.0,0.0,martin_shkreli
2017-01-14,WATCH: MILO and Martin Shkreli March on UC Davis' Campus - Breitbart,Breitbart,"['Breitbart editor MILO and former pharmaceutical executive Martin Shkreli will lead a rally this afternoon on UC Davis’ campus to protest the violent anti-free speech activists who shut down their event that was scheduled for last night.[,', 'advertisement, The rally, which is scheduled for 1 P.M. PST (4 PM EST), will feature both MILO and Shkreli and will take place on UC Davis’ quad.']",-0.25,0.75,martin_shkreli
2017-01-14,UC Davis Republicans cancel speech by Breitbart's Milo Yiannopoulos following protests - LA Times,Los Angeles Times,"[""Rowdy protests at UC Davis on Friday night forced the cancellation of speeches by conservative firebrand Milo Yiannopoulos and former pharmaceutical executive Martin Shkreli.', '"", 'Shkreli stepped down as the head of Turing Pharmaceuticals last year after he was charged with securities fraud.']",-1.0,0.0,martin_shkreli
2017-01-14,Protesters shut down Milo Yiannopoulos event at UC Davis ,CNN,"['Former pharmaceutical executive, Martin Shkreli had also been scheduled to speak at the event., ""', 'It\'s disgusting,"" Shkreli told CNN\'s affiliate KOVR as he left the venue. ""', 'Yiannopoulos and Shkreli are no strangers to controversy.,', 'Shkreli has been temporarily kicked off Twitter after making unwanted advances towards a female journalist. ]']",-0.625,0.649519052838329,martin_shkreli
2017-01-14,"PICTURES: MILO Defies Protesters, Administration In March On UC Davis - Breitbart",Breitbart,"['advertisement, As hundreds of MILO and Martin Shkreli fans turned up to greet the dynamic duo as they marched on the UC Davis campus to protest the anti-free speech activists who shut down last night’s event, the same fascist protesters arrived in an attempt to cause trouble.']",-1.0,0.0,martin_shkreli
2017-01-14,"MILO Takes it to the Face, Reenacts Infamous UC Davis Pepper Spray - Breitbart",Breitbart,"['The countermarch was a response to last nights cancellation of the event with MILO and Martin Shkreli, after violent protestors assaulted cameramen and security staff, and the event was deemed too great a security risk to go ahead.']",-1.0,0.0,martin_shkreli
2017-01-14,UC Davis Chancellor 'Deeply Disappointed' by MILO Protesters: School Based on 'Respect for All Views' - Breitbart,Breitbart,"['UC Davis Interim Chancellor Ralph J. Hexter condemned the protesters at MILO and Martin Shkreli’s event on campus Friday, which had to be shut down after increasing violence and a police arrest.[“After consulting with UC Davis Police Department and UC Davis Student Affairs officials, the Davis College Republicans canceled tonight’s event featuring Breitbart columnist Milo Yiannopoulos,” explained UC Davis in an official blog post on their website. “', 'Shkreli, who attempted to speak to media and fans peacefully, had obscenities screamed at him by protesters. “', 'MILO and Shkreli are planning to march with the College Republicans on Saturday afternoon across campus in a peaceful protest against the violent left-wing “anti-fascists” that forced the event’s cancellation yesterday.']",-1.0,0.0,martin_shkreli
2017-01-15,MILO Media Meltdown: Breitbart Editor's UC Davis Event Dominates Headlines - Breitbart,Breitbart,"['The cancellation of MILO’s event with pharmaceutical entrepreneur Martin Shkreli at UC Davis protestors dominated headlines over the weekend, as America looked on in shock at the violence and aggression of left-wing student protestors.[Los Angeles Times – ‘Breitbart provocateur Milo Yiannopoulos is shouted down at UC Davis but gets the last word’, advertisement, The Los Angeles Times reports on the initially successful attempt to stop the “puerile” Yiannopoulos from speaking, adding that his Dangerous Faggot Tour offers “nothing new,” despite being a “flamboyant gay Brit who wears jewellery, makeup and Gucci accessories, and carries a gold lame backpack.”,', '@abcarianLAT https://t.co/h5dIQpDsYB, — Marc Duvoisin (@MarcDuvoisin) January 15, 2017, , The Washington Post – Protests derail UC Davis event with Breitbart’s Milo Yiannopoulos, ‘Pharma Bro’ Martin Shkreli, The Washington Post focuses on factual reporting, chronicling the events from Friday evening right through to Saturday afternoon.', 'Protests derail UC Davis event with Breitbart\'s Milo Yiannopoulos, ""pharma bro"" Martin Shkreli https://t.co/eEZ5LgoL3a, — Washington Post (@washingtonpost) January 15, 2017, , CNN – ‘Protestors shut down Milo Yiannopoulos event at UC Davis’, CNN emphasises how an arrest was made inside the venue as a protestor attempted to storm the building.', 'It also reports on Martin Shkreli’s comments, in which he describes the cancellation as “disgusting.”, “', ""Protestors at UC Davis force cancellation last night of talks by Breitbart's Yiannopoulos & also Shkreli https://t.co/DXdRhwrtUm, — Paul Knoepfler (@pknoepfler) January 14, 2017, , FOX News – Chancellor slams protests that shutdown Milo Yiannopoulos, ‘pharma bro’ at UC Davis, FOX News chose to focus on the comments of UC Davis Interim Chancellor Ralph Hexter, who said he was “deeply disappointed” by the protests, saying “our community is founded on principles of respect for all views, even those that we personally find repellent.”,"", ""Chancellor slams protests that shutdown Milo Yiannopoulos, 'pharma bro' at UC Davis https://t.co/FKkIgw6XqC pic.twitter.com/erOFnzl5MF, — Fox News (@FoxNews) January 15, 2017, , The Independent – Protestors shut down Milo Yiannopoulos and Martin Shkreli University of California event, The Independent gleefully reports on how “heated protests” led to the cancellation of the event with MILO, who they describe as “far-right.”"", ""You can’t pink-wash fascism': Protestors successfully shut down a Milo Yiannopoulos and Martin Shkreli event https://t.co/P2IJehJQM2, — Maya Oppenheim (@MayaOppenheim) January 15, 2017, , The Daily Beast – ‘Protests Derail University Event With Milo Yiannopoulos, Martin Shkreli’, The Daily Beast also takes a more favourable view towards the protestors, smearing MILO as someone “known for his controversial, racist rhetoric often used by the alt-right movement.”,"", 'Fortune – ‘Milo Yiannopoulos, Martin Shkreli Campus Event Cancelled Due to Protests’, The business magazine Fortune focuses on “pharma bro” Martin Shkreli’s role in the evening, being a special guest in what was meant to be an event called “Shkrelopoulos.”,', 'Milo Yiannopoulos, Martin Shkreli campus event cancelled due to protests https://t.co/P0ql0Q9FOA pic.twitter.com/5c1VzES1m0, — Fortune (@FortuneMagazine) January 14, 2017, , Esquire – ‘A Protestor Pelted Martin Shkreli with Dog Poop’, The men’s fashion magazine Esquire reports the totally false news story that Martin Shkreli had dog poop thrown in his face.', 'Shkreli confirmed to Breitbart News that at no point was dog poop thrown at him.', ""https://t.co/LmWoKfQVGo, — Cozy Snugglefield (@GaryBuh) January 15, 2017, , Here are some others…, The Daily Mail – ‘UC Davis cancels speeches by far-right commentator Milo Yiannopoulos and ‘pharma bro’ Martin Shkreli after angry students ‘throw dog feces’ and clash with police’, UC Davis cancels speeches by Milo Yiannopoulos and Martin Shkreli after protests | Daily Mail Online https://t.co/fKgVYopzLa, — Cookie (@Cookiemuffen) January 15, 2017, , The Week – Protests shut down UC Davis speech by Breitbart‘s Milo Yiannopoulos, #twickerfeed Protests shut down UC Davis speech by Breitbart's Milo Yiannopoulos.""]",-0.18181818181818182,0.8331955809010618,martin_shkreli
2017-01-15, Here’s How Big Pharma Plans To Clean Up After Martin Shkreli,Buzzfeed News,"['[] SAN FRANCISCO — Martin Shkreli was everywhere last year.', 'No wonder Stephen Ubl, who runs the pharma industry’s lobbying group, said that moving on from Shkreli and doing damage control are the top priorities for drug makers in 2017., “', 'The largest ad campaign the group will have ever done, its emphasis will be “more lab coat, less hoodie,” Ubl quipped — a reference to the gray hoodie that Shkreli infamously wore in December 2015 when he was arrested on fraud charges unrelated to drug pricing.,']",-0.8333333333333334,0.23570226039551584,martin_shkreli
2017-01-18,Martin Shkreli’s complaint leads to FTC drug price settlement,New York Post,"['Martin Shkreli . . .', 'The twist: the FTC had launched its investigation into Mallinckrodt shortly after “pharma bro” Shkreli, then the chief executive of drugmaker Retrophin, filed suit in 2014 alleging anticompetitive tactics by Questcor, a drug company that Mallinckrodt now owns.', 'Specifically, Shkreli had accused Questcor of acquiring the competing drug Synacthen from Novartis — and then shutting it down so it could continue to charge sky-high prices for its own drug.', 'A source close to Mallinckrodt added, meanwhile, that Shkreli filed his suit against Questcor after he tried and failed to buy Synacthen.', 'Shkreli, as the CEO of Turing Pharmaceuticals in 2015, drew national derision when he acquired the rights to Daraprim, a 50-year old-plus drug used to treat parasitic infections, and The 33-year old — for allegedly cheating investors in a hedge fund he was running.', 'I was a whistleblower against high drug prices, too,” Shkreli posted on his Facebook page Wednesday, attaching The Post’s article. “']",-0.8333333333333334,0.372677996249965,martin_shkreli
2017-02-11,"Painted as EpiPen Villain, Mylan’s Chief Says She’s No Such Thing - The New York Times",New York Times,"['From talk shows to Twitter, her name is being mentioned alongside Martin Shkreli, the so-called Pharma Bro who ignited anger last fall over raising the price of the drug Daraprim, and J. Michael Pearson, the onetime McKinsey consultant who took over Valeant Pharmaceuticals International and sharply raised prices on lifesaving drugs.', 'But Mr. Shkreli and Mr. Pearson were outliers trying to upend the industry.', 'Both Mr. Shkreli and Mr. Pearson were forced out of their companies.', 'In an interview, Ms. Bresch said the price increases on EpiPen weren’t even in the “same hemisphere” as what Mr. Shkreli did when he raised the price of Daraprim by 50 times overnight.']",-1.0,0.0,martin_shkreli
2017-02-16,Pharma bro has another event cancelled,New York Post,"['“Pharma Bro” Martin Shkreli is so hated even Webster Hall can’t safely host him for an event.', 'Shkreli alluded to possible threats against the venue to be the reason behind the cancellation. “', 'It’s sad a couple of threats can cancel a 500 person event people wanted to go to…” Shkreli shortly after posting a status stating Webster Hall cancelled his upcoming event.', 'He was planning on hosting “An Evening With Martin Shkreli” where he promised to discuss “investing, healthcare and politics” and play a few tracks from the unreleased Wu-Tang Clan album Webster Hall confirmed the event was canceled but declined to explain why.', 'Shortly after the event was cancelled, a planned presentation by Shkreli at Harvard University was postponed and interrupted by protesters, The Crimson.', 'It doesn’t appear as if Webster Hall’s decision to cancel the event had anything to do with the Harvard protest because it was announced shortly before Shkreli’s presentation at the university.', 'Shkreli first announced the event on his Facebook page on Monday, telling followers to “Buy your tickets.', 'Shkreli owns the only copy of Wu-Tang Clan’s “Once Upon a Time in Shaolin” album.', 'Shkreli did not return a request for comment regarding the cancellation.']",-0.9444444444444444,0.15713484026367724,martin_shkreli
2017-03-16,Martin Shkreli keeps buying up the personal domain names of journalists who write about him,Business Insider,"['[\' \', \' Former pharmaceutical executive Martin Shkreli is trolling journalists who have written about him by purchasing the internet domains associated with their names. \', \' A recent look at the domains bought by Shkreli noted that he bought domain names for at least 10 people in the past several months, 5 of whom work in media and have written and tweeted about the former Turing Pharmaceuticals founder. \', \' Shkreli, of course, sparked national outrage when he raised the price for a drug used to combat a disease that can be fatal to people with HIV. \', \' Over the past five months, Shkreli has purchased domains associated with writers from Vice, Vanity Fair, AOL, Bloomberg, Dealbreaker, and Gizmodo, along with others associated with other individuals critical of Shkreli on social media. \', \' Shkreli didn \\ \'t appear to be too happy when Noisey reporter Phil Witmer titled ""Lil B Shouts Out Martin Shkreli, We All Die a Little Inside,"" in which he dubbed Shkreli a ""living cartoon gremlin,"" and called rapper Lil B \\ \'s shoutout a ""stain on BasedGod \\ \'s good name."" \', \' The ex-CEO, who did not respond to a request for comment, posted an hour-long video mocking Witmer, and became so upset when he realized Witmer blocked him on Twitter that Shkreli purchased ""philwitmer.com."" \', \' ""Can I buy philwitmer.com right now?', 'Yes I can, and yes I will,"" to whoever was watching his livestream. \', \' In the weeks after Shkreli \\ \'s Twitter account was suspended in January for , the former exec started buying up domain names for journalists, snagging ""marrymelauren.com"" on the day he was suspended. \', "" Max Nisen suffered a similar fate as Witmer — Shkreli a call between himself and the Bloomberg pharma reporter after he tweeted about Shkreli\'s suspension from Twitter in January. "", \' Shkreli appears to enjoy toying with reporters — he often posts private exchanges with journalists on his social media profiles. \', \' When STAT correspondent Dylan Scott reached out to Shkreli for a story about his criticism of drug companies, the former CEO ""put this geek journalist on notice,"" posting a private exchange . \', \' \', \' \\ t \\ t \\ tguys, I have been cyberbullied by Martin Shkrelibut I’m here to tell you, I made it through \\ t \\ t\', "" But personal emails weren\'t the only domain names Shkreli wanted to lock down. "", \' In October, Shkreli went on a buying spree, cornering the market on the site ""thotpatrol,"" a slang term short for ""That Ho Over There.""', 'In rapid succession, Shkreli scooped up thotpatrol.com, thotpatrol.info, thotpatrol.net, and thotpatrol.org, ensuring that competitors would never be able to imitate whatever he has in mind for thotpatrol. \', "" Since raising the prices of Daraprim, Shkreli has both embraced and attempted to distance himself from his .', 'He\'s smirked his way through testimony on Capitol Hill about the price of drugs, while arguing he\'s been unfairly demonized by the public when other pharma companies raise drug prices. "", \'Former pharmaceutical executive Martin Shkreli...\', \'\', \'\', \'\']']",-0.5,0.8660254037844386,martin_shkreli
2017-03-26,Martin Shkreli had enemies before his price-jacking days,New York Post,"['PharmaBro Martin Shkreli was making enemies on Wall Street well before his drug-price hiking infamy, according to a book out this month.', 'In “ ,” convicted insider trader Michael Kimelman describes meeting Shkreli in late 2008.', 'Shkreli, a 25-year-old “freakishly skinny, on-the-spectrum biotech trader” at the time, was just as brash then as when he infamously hiked up the price of Daraprim 5,000 percent to $750 per tablet in September 2015.', 'Shkreli was tied to Royal Bank of Canada at the time and was called in to vet the trading prowess of Franz Tudor, one of Kimelman’s colleagues at the now-closed hedge fund Incremental Capital.', 'Despite having nearly 10 years on Shkreli, Tudor was torn apart by Shkreli’s rapid-fire questioning and “psychopathic level of statistical recall and brainpower,” Kimelman writes.', 'Despite Shkreli’s seeming victory that day, his fortunes soon changed.', 'RBC fired Shkreli months later after some of his trades cost the firm millions, Kimelman writes.', 'Then, of course, Shkreli was arrested and charged with securities fraud in late 2015.', 'Kimelman predicts that if Shkreli is convicted, he will be sentenced to 10 years, he told On the Money.', 'Shkreli did not respond to requests for comment.']",-0.5,0.5916079783099616,martin_shkreli
2017-04-03,"When $65,000 a year for a drug is applauded",CNN,"['Under ""pharma bro"" Martin Shkreli, the price of a drug called Daraprim surged 5,000%. ,']",-1.0,0.0,martin_shkreli
2017-04-10,It’s car mags’ time to shine ahead of NYC’s auto show,New York Post,['We liked the interview with Pharma Bro Martin Shkreli who takes credit for sparking the successful SEC investigation into Steve Cohen’s SAC Capital.'],-0.5,0.0,martin_shkreli
2017-04-19,Pharma bro’s ex-lawyer granted request to escape case,New York Post,"['Even Martin Shkreli’s old lawyer wanted to get away from him, and a judge finally granted his wish Wednesday.', 'Shkreli’s former lawyer and co-defendant, Evan Greebel, had asked to have their cases separated in February, calling the “Pharma Bro” a serial liar “guilty of committing fraud.”', 'The papers alleged that Shkreli, 33, used his company lawyers as oblivious “pawns” in his schemes, in which he conspired to drain his company, Retrophin, of millions to pay off investors Shkreli was accused of defrauding.', 'One defendant, Shkreli, intends to present a defense that no crime was committed because he lacked the requisite intent, while his co-defendant, Greebel, intends to present evidence and argue that Shkreli is guilty as charged, and that Greebel is but another victim of Shkreli’s lies and deceitfulness — a pawn in “fraudulent schemes unbeknownst to [him],” Brooklyn federal court Judge Kiyo A. Matsumoto wrote in her decision. “', 'Rather, the defense strategy of Shkreli’s co-defendant presents a realistic scenario that Shkreli will be prosecuted, not only by the government, but also by Greebel, his co-defendants” she said. “', 'Nothing has been able to stop — and nothing will be able to stop — Mr. Shkreli from trying to turn this trial into a circus as part of a deliberate strategy to obtain jury nullification rather than have the jury focus on and carefully consider the evidence,” Greebel’s original severance motion read.', 'Shkreli, 33, was for jacking up the price of a potentially life-saving drug by nearly 5,000 percent before he was busted on securities fraud charges for allegedly running an $11 million Ponzi scheme.', 'Greebel had been charged alongside Shkreli in the 11-count indictment.']",-0.625,0.6959705453537527,martin_shkreli
2017-05-04,Pharma bro gets permanently banned from Twitter,New York Post,"['Martin Shkreli says he’s been permanently banned from Twitter.', 'The notorious pharma bad boy announced early Thursday on Facebook that his Twitter feed of @MartinShkreli was shut down for good. “', 'A Twitter spokesperson declined to comment when reached by The Post, citing privacy and security reasons, but a visit to Shkreli’s former Twitter feed prompted a message that the account had been suspended.', 'In a separate post, Shkreli said he continue tweeting from a new account, , named after a rescue cat he adopted from Philadelphia.', 'The announcement by Shkreli follows the reported leak of two alleged tracks from Lil Wayne’s album “Carter V” earlier this week after Shkreli scooped up the only copy of the unreleased album in December.', 'Shkreli, 34, played two tracks from the album, including one featuring Kendrick Lamar, during a livestream, .', 'Shkreli originally leaked a track from the album around Christmas, prompting discussions of a lawsuit but Shkreli at the time promised not to release any additional songs, TMZ reports.', 'Messages seeking comment from Shkreli were not immediately returned.', 'Shkreli, who has been criticized for hiking the price of an AIDS and cancer treatment pill from $13.50 to $750, was after allegedly harassing several female journalists, including Lauren Duca, a Teen Vogue contributing editor who wrote a critical op-ed of then-President-elect Trump.', 'Shkreli – during an exclusive – downplayed the controversy and said it was a “waste of time.” “', 'Shkreli remains free on $5 million bail following his arrest in 2015 for allegedly running an $11 million securities fraud scheme an FBI official likened to a “trifecta of lies, deceit and greed.”']",-0.2727272727272727,0.7793830999764657,martin_shkreli
2017-06-20,Boeing launches new jet with flurry of orders,Reuters,"['Lockheed Martin ( ) is in the final stages of negotiating a $37 billion-plus deal to sell 440 F-35 fighter jets to a group of 11 nations including the United States, two people familiar with the matter told Reuters.', 'NEW YORK Federal prosecutors on Monday asked a U.S. judge for a gag order muzzling former drug company executive Martin Shkreli, on trial for securities fraud charges, arguing that his statements to media could taint the jury and disrupt the case, court papers show.']",-0.5,0.5,martin_shkreli
2017-06-23,'I don't want you to get shooted': daughter of slain Minnesota man's girlfriend,Reuters,"['Words no child should utter,"" The Martin Luther King Jr. Center for Nonviolent Social Change (@TheKingCenter) said on Twitter.', 'NEW YORK Federal prosecutors on Monday asked a U.S. judge for a gag order muzzling former drug company executive Martin Shkreli, on trial for securities fraud charges, arguing that his statements to media could taint the jury and disrupt the case, court papers show.']",-1.0,0.0,martin_shkreli
2017-06-26,Prospective jurors keep calling ‘Pharma Bro’ bad names,New York Post,"['After nearly three hours, not a single juror had been impaneled to take part in “Pharma Bro” Martin Shkreli’s — as prospective jurors just couldn’t help bashing him as a “snake” and an “evil man.” “', 'The defendant is the face of corporate greed in America,” one juror said Monday morning during sidebar, out of earshot of an oblivious-looking Shkreli, who spent the proceeding looking bored and sucking on his pen. “', 'Another prospective juror even went so far as to mime wringing Shkreli’s neck, as she called him “a person who puts profit over everything else.”', 'Others cited ill family members who were having trouble affording their medications — with one man invoking Shkreli’s moniker of “the most hated man in America.”', 'Two others were scrapped because they thought Shkreli had jacked up the price of the EpiPen.', 'Of the 69 questioned, a single woman sided with Shkreli, saying the stock market was a “scam” and she would “never convict him.”']",-1.0,0.0,martin_shkreli
2017-06-26,'Pharma Bro' Martin Shkreli Goes On Trial On Securities Fraud Charges,NPR,"['[Martin Shkreli is known for a number of things.', 'But today, jury selection begins in federal court as 34-year-old Shkreli goes on trial for something else entirely: securities fraud charges.', 'Federal agents arrested Shkreli in December 2015, and the SEC charged him with committing ""a series of frauds"" between October 2009 and March 2014.,', 'Before he made headlines as the CEO of Turing Pharmaceuticals, Shkreli founded a pharmaceutical company, Retrophin, and a pair of hedge funds, MSMB Capital Management and MSMB Healthcare.', 'The SEC\'s complaint alleges ""widespread fraudulent conduct"" by Shkreli — a series of misrepresentations and omissions, and of taking money from one fund to cover claims against the other.', 'Prosecutors say Shkreli misled investors about the size and performance of MSMB Capital Management, claiming that its returns were ""+35.77% since inception"" — when the fund had actually lost 18 percent.', 'The defense may call Shkreli to the stand, in which case he might well describe his working-class Brooklyn upbringing, as a child to immigrants from Albania and Croatia.,', ""Shkreli seems to follow standard legal advice to stay keep mum while he's in a courtroom — but not elsewhere."", ""Shkreli's chatter may cost him."", 'Shkreli resigned as CEO the day after his arrest.),', 'If Shkreli is dreading his day in court, he isn\'t showing it. ""', ""Shkreli's trial is expected to last four to six weeks, according to the AP.""]",-0.375,0.649519052838329,martin_shkreli
2017-06-27,'Pharma bro' Martin Shkreli's notoriety slows New York jury selection,Reuters,"[' Jury selection in the New York trial of former drug company executive Martin Shkreli will enter its third day Wednesday, after some potential jurors said they could not be fair to a man who gained notoriety by raising the price of a life-saving drug more than 5,000 percent.', 'U.S. prosecutors have accused Shkreli, dubbed the ""pharma bro,"" of running a Ponzi-like scheme at his former hedge fund and a drug company he once ran.', 'Shkreli has pleaded not guilty to charges of securities and wire fraud.', 'The difficulty of finding a jury became apparent on Monday, with potential jurors variously describing Shkreli as ""evil"" and a ""snake.""', ""The ensuing headlines prompted Shkreli's lawyer, Benjamin Brafman, to ask U.S. District Judge Kiyo Matsumoto in Brooklyn on Tuesday morning to declare a mistrial."", 'Shkreli, 34, rose to fame in 2015 by raising the price of anti-parisitic drug Daraprim to $750 a pill, from $13.50, when he was chief executive of Turing Pharmaceuticals.', ""Shkreli's upcoming trial is not about Turing but about Shkreli's management at his previous drug company, Retrophin Inc, and the hedge fund MSMB Capital Management between 2009 and 2012."", ""Prosecutors said Shkreli lied about MSMB's finances to lure investors and concealed devastating trading losses from them."", 'Shkreli himself may have complicated the jury selection.', 'One juror was dismissed on Tuesday after saying he was familiar with Shkreli\'s Twitter account. ""']",-0.7,0.5099019513592784,martin_shkreli
2017-06-27,‘Pharma Bro’ still can’t find jurors that won’t trash talk him,New York Post,"['Martin Shkreli’s trial wrapped up its second day Tuesday without a single juror selected and more than 200 tossed out — as contenders continued to report that they’re already biased against the 34-year-old over his past actions.', 'Shkreli’s lawyer had moved for a mistrial Tuesday morning, claiming coverage by The Post and other outlets that documented potential jurors on Monday Judge Kiyo Matsumoto rejected the mistrial, but remaining jurors on Tuesday were quizzed about their exposure to the news this week — although only four were ultimately dropped for media “taint,” with many more let go because of work, family or health reasons.', 'One “health care professional” said she knows someone who is on the medication for which Shkreli boosted prices. “', 'And one man claimed he’d be afraid for his safety, because he lives in Shkreli’s childhood neighborhood of Sheepshead Bay.', 'Matsumoto assured him there was no reason to be afraid — and the man was ultimately dismissed because he couldn’t move a planned vacation — but the claim still bothered Shkreli’s attorney. “', 'The only negative thing that hasn’t been said about Mr. Shkreli has now been said,” Benjamin Brafman said.']",-0.16666666666666666,0.74535599249993,martin_shkreli
