2015-09-27,"Foreign Report: Warnings for Turkey, Saudi Arabia, Venezuela - LA Times",Los Angeles Times,"Liberia drops from Ebola watch list Guinea and Sierra Leone still on', 'The World Health Organization has declared Liberia Ebola-free, allowing travelers coming from that West African nation to enter the U.S. without additional screening.', ' Liberia has had 10,672 cases of Ebola and 4,808 deaths, the CDC reported, but is now considered a Level 1 travel issue.', ' The CDC \ 's website notes that Liberia is ""no longer recommending that U.S. residents practice enhanced precautions when traveling to Liberia.""",0.3333333333333333,0.9428090415820634,1.0,liberia
2015-10-14,Ebola found in the semen of some men nine months later,Verge,"That’s important for controlling the epidemic, which infected&nbsp300 to 400 people a week in Liberia alone at its peak. A woman in Liberia may have been infected after she had unprotected sex with a male Ebola survivor, the study states the survivor had been infected six months prior.",0.0,1.0,1.0,liberia
2015-11-11,Review: Soulful immigrant's tale 'Out of My Hand' shows how the past lingers - LA Times,Los Angeles Times,"In his first film role, Blay brings a naturalism and grounded soulfulness to his performance as Cisco, a Liberian rubber tapper embroiled in a labor struggle. The city is difficult and alienating, removed from the quiet, lush stillness of Liberia. Not every depiction of an immigrant story bothers to show where a character came from, but ""Out of My Hand"" co-writer and director Takeshi Fukunaga uses Cisco \ 's simple but lovely life in Liberia as a powerful counterpoint to his American dream.', """,0.0,0.816496580927726,1.0,liberia
2015-11-12,U.S. men begin World Cup qualifying semifinal round - LA Times,Los Angeles Times,"Among that group is Liberian-born midfielder Darlington Nagbe, a newly minted U.S. citizen who plays for Major League Soccer \ 's Portland Timbers, and New York Red Bulls defender Matt Miazga, both of whom were called up to the national team for the first time.', """,0.5,0.0,1.0,liberia
2015-11-23,"In 40 million years, Mars may have a ring (and one fewer moon) - LA Times",Los Angeles Times,"MORE SCIENCE NEWS', 'El Niño may trigger floods, famine and sickness in much of the world', 'For face transplant recipients, some of the healing is psychological', 'Ebola reappears in Liberia, leaving the question: Why?",0.14583333333333331,0.2968293093494794,2.0,liberia
2015-11-24,Syria war pulls Russia and Turkey into a risky confrontation - LA Times,Los Angeles Times,"Twitter: @cjwilliamslat', 'ALSO', 'Activists seek release of artist sentenced to death in Saudi Arabia', 'Ebola reappears in Liberia, leaving the question: Why?', '",-1.0,0.0,2.0,liberia
2016-01-14,West Africa Is Finally Declared Ebola-Free — For Now,NPR,"The nominees in the foreign language film and documentary categories tackle global issues from the present day — Ebola in Liberia, honor killings in Pakistan — and from the past: colonialism in the Amazon, the Indonesian genocide of 1965, the health impacts of the Vietnam War., Body Team 12U.S., Body Team 12 is tasked with the gruesome job of safely burying the victims of the Ebola outbreak in Monrovia, Liberia.",-0.4166666666666667,0.617851130197758,2.0,liberia
2016-01-16, New Ebola Case Confirmed Less Than 24 Hours After End Of Outbreak Declared,Buzzfeed News,"[' The World Health Organization (WHO) has declared that Liberia is free of Ebola.', ' It’s the third time Liberia has been declared free of the disease, only for it to flare up again each time.', ' The WHO has praised Liberia for its response to the Ebola crisis.', '",0.16666666666666666,0.8498365855987975,1.0,liberia
2016-01-18,Ebola Death Confirmed Hours After Outbreak Declared Over,Breitbart,"As Sierra Leone continues to grapple with the virus itself, Guinea and Liberia—the two other nations hardest hit by the outbreak—are struggling to reconstruct critical infrastructure affected by the thousands of deaths in the wake of Ebola. Liberian officials are currently investigating reports of corruption within Ebola medical programs.",0.25,0.75,1.0,liberia
2016-01-30,Texas Health Officials Brace for More Zika Virus Cases After Six Confirmed Statewide,Breitbart,"Dallas last faced a serious health threat in 2014 when a Liberian man, infected with the highly contagious Ebola virus, brought the first case of the deadly illness into the U.S. through Dallas, which Breitbart Texas covered extensively.",1.0,0.0,1.0,liberia
